,UID,Project Name,Twitter,Logo URL,DAO Friends,DAO Followers
85,542591255,Planetary Resilience DAO,jessezondervan,http://pbs.twimg.com/profile_images/1442221827372331008/bDdtfhxI_normal.jpg,"ForeFront, Astral Protocol, LabDAO, KlimaDAO, Kolektivo, Blockchain for Climate foundation, OCEAN Protocol, OpSci, Kernel, Regen Network, Cabin, ixo, Ants-review, VitaDAO, she256, GitcoinDAO, PsyDAO, Therapoid, Foresight Institute DAO, Give Crypto, Molecule","Ants-review, Blockchain for Climate foundation"
86,1497131874161868802,katalyst.earth,katalystearth,http://pbs.twimg.com/profile_images/1524929400953012224/HOkZLv5j_normal.jpg,"dClimate, Regen Network, Celo, senken, Return Protocol, LOA Labs, ClimateDAO , Bloomeria, EarthFund, All for Climate DAO, Basin DAO, KlimaDAO, Avano, Toucan, ReFi DAO, NFTree Haus","Avano, EarthFund, Kokonut Network, Solid World DAO"
87,1312116381157134338,Kernel,kernel0x,http://pbs.twimg.com/profile_images/1370056971592757248/-aY-VlJK_normal.jpg,"Surge Women, Regen Network, Toucan, DoinGud, Protein Community, Meta Gamma Delta DAO , she256, GitcoinDAO, PR1S0N Art, Grassroots Economics","_slow_crypto - Fabrics of Reality, Ants-review, Astral Protocol, Blood M1n3, Bloomeria, Carbon Captors , ClimateDAO , Cabin, DoinGud, Earthbanc, GitcoinDAO, Giveth, Planetary Resilience DAO, Kokonut Network, Longtail Financial, Meta Gamma Delta DAO , OpSci, PR1S0N Art, PrimeDAO, Protein Community, ReFi DAO, Return Protocol, SolidarityCard, Spark Eco, Surge Women, Geo Web, Toucan, VitaDAO"
88,897536642159972352,Kleros,kleros_io,http://pbs.twimg.com/profile_images/897538206287179777/lRmXoLeB_normal.jpg,"Proof of Humanity, Giveth","0xdaoApe, Artizen, Bloomeria, Endaoment, Foresight Institute DAO, Molecule, PrimeDAO, Proof of Integrity, Proof of Humanity, Protein Community, SolidarityCard"
89,1400139779480731651,KlimaDAO,klimadao,http://pbs.twimg.com/profile_images/1478155147649953799/7hlpmj4N_normal.jpg,Toucan,"0xdaoApe, AcreDAOS, Aera Force, All for Climate DAO, AntidoteDAO, Artizen, Astral Protocol, Basin DAO, Blockchain for Climate foundation, Blood M1n3, Bloomeria, Carbon Captors , Citizen DAO, ClimateDAO , Clime DAO, Xplorer Club. Environment.wiki, Cool Points Club, Cabin, DeveloperDAO, Diatom DAO, Earthbanc, EarthFund, Ecodao, Ecorise, Endaoment, Gitcoin, GrüenDAO, HumanDAO, ixo, Planetary Resilience DAO, katalyst.earth, Kokonut Network, LOA Labs, Longtail Financial, Menthol Protocol, Molecule, Open Earth Foundation, Open Forest Protocol , Panvala, PrimeDAO, Protein Community, ReFi DAO, Regen Network, Return Protocol, senken, Solid World DAO, Sovereign Nature Initiative, Spark Eco, Thirsty Thirsty, Toucan, Socialstack, VitaDAO, voizdao, MOONJELLY, Project Ark"
90,1428867653687459843,Kokonut Network,kokonutnetwork,http://pbs.twimg.com/profile_images/1491193466893836291/tyGH_soe_normal.jpg,"AntidoteDAO, Proof of Humanity, katalyst.earth, Earthbanc, Cohere, Aquari, AcreDAOS, LOA Labs, ETH Puerto Rico DAO, The Eden Dao, Avano, All for Climate DAO, ReFi DAO, Return Protocol, Carbon Captors , Sovereign Nature Initiative, senken, ClimateDAO , Kernel, Nori, MOONJELLY, Open Earth Foundation, KlimaDAO, 1Hive, Kolektivo, Gitcoin, DeveloperDAO, Basin DAO, Solid World DAO, Ecorise, Kumo Earth, Pozzle Planet, Open Forest Protocol , EarthFund, Diatom DAO, Giveth, Popcorn Network, ForeFront, Celo, Regen Network, HumanDAO, dClimate, Bloomeria, Toucan, Project Ark, Panvala, Carbon Collectible NFTs, Cabin, Meta Gamma Delta DAO , Parcel.money, Astral Protocol, VitaDAO, Blockchain for Climate foundation, Grassroots Economics, Curve Labs, Treejer, Gain Forest, PrimeDAO","AcreDAOS, Avano, Carbon Collectible NFTs, LOA Labs, Solid World DAO"
91,1143047629246521346,Kolektivo,kolektivo,http://pbs.twimg.com/profile_images/1527245286250250240/c1RTFDkW_normal.jpg,"Celo, ReFi DAO, Ecodao, Astral Protocol, Treejer, Toucan, DoinGud, ixo, EthicHub, Regen Network, 1Hive, PrimeDAO, Bloom Network, Panvala, Giveth, Grassroots Economics, Curve Labs","All for Climate DAO, Avano, Blood M1n3, Celo, Circonomy, Citizen DAO, Curve Labs, Ecodao, ETH Puerto Rico DAO, Giveth, ixo, Planetary Resilience DAO, Kokonut Network, LOA Labs, Open Forest Protocol , Bloom Network, Panvala, PrimeDAO, Protein Community, ReFi DAO, Return Protocol, Spark Eco, TEC, Geo Web, Toucan, Treejer, VitaDAO, MOONJELLY"
92,1479829555363917831,Kumo Earth,kumo_dao,http://pbs.twimg.com/profile_images/1483701117632528385/cT_EA2SQ_normal.jpg,,"Carbon Captors , Kokonut Network, LOA Labs, ReFi DAO, senken"
93,1459210292307632130,LabDAO,lab_dao,http://pbs.twimg.com/profile_images/1492164455840423940/uSPUItUM_normal.jpg,"Molecule, VitaDAO, OpSci, DeveloperDAO, Foresight Institute DAO, PsyDAO","AntidoteDAO, Ants-review, BioDAO, Citizen DAO, Curve Labs, Foresight Institute DAO, Planetary Resilience DAO, Lynx, Molecule, OpSci, VitaDAO"
94,1316165327772762112,Leyline,leylinenp,http://pbs.twimg.com/profile_images/1417107314885074952/inpL5nPO_normal.jpg,"Project Ark, Angel Protocol, Give Crypto","_slow_crypto - Fabrics of Reality, Geo Web"
95,1438261304381214720,LOA Labs,loa_labs,http://pbs.twimg.com/profile_images/1469211321082126336/DqzqzjaP_normal.jpg,"Menthol Protocol, Earthbanc, PrimeDAO, Kokonut Network, Clime DAO, EthicHub, All for Climate DAO, Carbon Captors , Kumo Earth, ClimateDAO , GrüenDAO, Open Forest Protocol , The Eden Dao, Aera Force, Solid World DAO, NFTree Haus, Earthcoin, Sovereign Nature Initiative, Kolektivo, Nori, KlimaDAO, Open Earth Foundation, Citizen DAO, Aquari, Basin DAO, Ecorise, Avano, Return Protocol, Brokoli, Celo, Regen Network, Toucan, ReFi DAO, AcreDAOS, ixo, Cosmos, TEC, Blockchain for Climate foundation, Curve Labs, Treejer, Gain Forest","AntidoteDAO, Avano, Basin DAO, Blood M1n3, Bloomeria, Carbon Captors , Citizen DAO, Clime DAO, Xplorer Club. Environment.wiki, Earth.fm, Earthbanc, EarthFund, Ecorise, ixo, katalyst.earth, Kokonut Network, Menthol Protocol, Open Forest Protocol , PrimeDAO, ReFi DAO, Regen Network, Return Protocol, Solid World DAO, Sovereign Nature Initiative, Spark Eco"
96,1480681021188182024,Lonely Rocks,lonelyrocksdao,http://pbs.twimg.com/profile_images/1531744726927388672/_JylZX-M_normal.jpg,,
97,1199433426136268800,Longtail Financial,longtailfintech,http://pbs.twimg.com/profile_images/1448425192611479555/8_VK3mwZ_normal.jpg,"Toucan, Ecodao, ClimateDAO , Panvala, Basin DAO, DeveloperDAO, All for Climate DAO, DoinGud, KlimaDAO, Giveth, 1Hive Gardens, Crypto Culture and Society, Gitcoin, Sovereign Nature Initiative, EthicHub, PrimeDAO, Kernel, GitcoinDAO, 1Hive, ForeFront, Celo, Regen Network, Endaoment, OCEAN Protocol, TEC, Grassroots Economics, Curve Labs","0xdaoApe, Basin DAO, Giveth, PrimeDAO, ReFi DAO, Regen Network, Solid World DAO, Sovereign Nature Initiative, TEC"
98,1477896500806295553,Lynx,lynx_technology,http://pbs.twimg.com/profile_images/1502309313762803719/PMmuj74D_normal.jpg,"Molecule, Meta Gamma Delta DAO , OCEAN Protocol, LabDAO, VitaDAO, OpSci, Foresight Institute DAO","Ants-review, Meta Gamma Delta DAO , Molecule, OCEAN Protocol, OpSci, VitaDAO"
99,710890642780499969,Mercy Corps Ventures FinX,mcsocialventure,http://pbs.twimg.com/profile_images/1435274463717871620/qNE1kP0a_normal.jpg,"Regen Network, Curve Labs, EthicHub, Toucan, Basin DAO, ReFi DAO, Celo, Goldfinch","Celo, ClimateDAO , PrimeDAO"
100,1402925484099440640,Menthol Protocol,mentholprotocol,http://pbs.twimg.com/profile_images/1443546246728323078/Y5cMaToi_normal.jpg,"Curve Labs, Celo, Dream DAO, LOA Labs, Carbon Collectible NFTs, GrüenDAO, Nori, All for Climate DAO, Open Forest Protocol , Climate Finance DAO, ClimateDAO , GitcoinDAO, Gitcoin, EarthFund, Carbon Captors , Avano, ReFi DAO, KlimaDAO, Diatom DAO, The Eden Dao, Solid World DAO, Return Protocol, Regen Network, dClimate, Toucan, Protein Community","Avano, Carbon Captors , Carbon Collectible NFTs, EarthFund, ixo, LOA Labs, ReFi DAO, Return Protocol, Solid World DAO"
101,1228861748741935104,Meta Gamma Delta DAO ,metagammadelta,http://pbs.twimg.com/profile_images/1501324066619224064/S0iRdGzQ_normal.jpg,"Surge Women, Lynx, PrimeDAO, ForeFront, Giveth, GitcoinDAO, Kernel, Panvala","AntidoteDAO, Ants-review, Bloomeria, Endaoment, Giveth, Kernel, Kokonut Network, Lynx, Molecule, Bloom Network, Panvala, PR1S0N Art, PrimeDAO, Toucan"
102,1475246097249542152,MITCoin,mitcoinprotocol,http://pbs.twimg.com/profile_images/1475421503621455874/Fk33wlgU_normal.jpg,,
103,981035585933627392,Molecule,molecule_dao,http://pbs.twimg.com/profile_images/1509626029773623316/HdZ-NvkM_normal.jpg,"Nectar Protocol, Lynx, Atoms, OpenAccessDAO, Surge Women, LabDAO, Ants-review, KlimaDAO, OpSci, Meta Gamma Delta DAO , GitcoinDAO, VitaDAO, ixo, PsyDAO, Giveth, Therapoid, Foresight Institute DAO, UNICEF CryptoFund, Kleros, Curve Labs","Grow Your Own Cloud, AntidoteDAO, Ants-review, Cherubs DAO, Citizen DAO, Curve Labs, Foresight Institute DAO, Giveth, ixo, Planetary Resilience DAO, LabDAO, Lynx, Molecule, OpSci, Protein Community, VitaDAO"
104,1427320063137308675,Molecule,molecule_to,http://pbs.twimg.com/profile_images/1480431311433179138/IwWHo372_normal.jpg,Molecule,VitaDAO
105,2848268970,Montaia,montaialife,http://pbs.twimg.com/profile_images/917223750113697792/eMJPsqaw_normal.jpg,,
106,1433871956173115395,Tip Party,moonshotcollect,http://pbs.twimg.com/profile_images/1471546323317010440/q2X940i4_normal.jpg,"TEC, PrimeDAO, GitcoinDAO, Gitcoin, DeveloperDAO","Cheerbot, Citizen DAO, Climate Finance DAO, Xplorer Club. Environment.wiki, DeveloperDAO, Earthbanc, GitcoinDAO, Gitcoin, PrimeDAO, SolidarityCard, TEC, Geo Web, VitaDAO"
107,1076879940803592196,Natives in Tech,nativesintech,http://pbs.twimg.com/profile_images/1370457604896526339/fnICzLHE_normal.jpg,,Thirsty Thirsty
108,1431364626177003520,Nectar Protocol,nectarprotocol,http://pbs.twimg.com/profile_images/1448800639308509185/xjae91MB_normal.jpg,,"Blood M1n3, Molecule"
109,79387828,New Atlantis,newatlantis,http://pbs.twimg.com/profile_images/1158711752/icon12887771878109_normal.jpg,,
110,1475917660319739905,NFTree Haus,nftreehaus,http://pbs.twimg.com/profile_images/1478588578380726273/iVHiGbiB_normal.jpg,"Citizen DAO, Return Protocol, ReFi DAO, Regen Network, The Eden Dao, DoinGud, Avano, EarthFund","Avano, Citizen DAO, EarthFund, katalyst.earth, LOA Labs, ReFi DAO, Return Protocol"
111,928691337200676864,Nori,nori,http://pbs.twimg.com/profile_images/1490772408755634177/xu0QpGfG_normal.jpg,"Regen Network, Blockchain for Climate foundation, Carbon Captors ","All for Climate DAO, Avano, Blockchain for Climate foundation, Carbon Captors , Climate Finance DAO, Earth.fm, Kokonut Network, LOA Labs, Menthol Protocol, Open Forest Protocol , ReFi DAO, Regen Network, Return Protocol, Solid World DAO, Toucan"
112,1438244505405165568,OAK,oakcurrency,http://pbs.twimg.com/profile_images/1525245244232544256/fcaoC8BK_normal.jpg,,
113,1397456391875538944,OCEAN Protocol,oceandao_,http://pbs.twimg.com/profile_images/1403113745551925249/uDnhMK0J_normal.jpg,"VitaDAO, OpSci, Lynx","Citizen DAO, Planetary Resilience DAO, Longtail Financial, Lynx, OpSci, VitaDAO"
114,1495480836547923968,Proof of Meditation ,om_proof,http://pbs.twimg.com/profile_images/1495483029057421317/i4pOW9I2_normal.jpg,Giveth,
115,1322883611306151940,Open Earth Foundation,open__earth,http://pbs.twimg.com/profile_images/1503408762685698052/wNnuLV31_normal.jpg,"Climate Finance DAO, ReFi DAO, ClimateDAO , Earthcoin, Protein Community, GitcoinDAO, All for Climate DAO, Toucan, Regen Network, Giving Block, KlimaDAO, Blockchain for Climate foundation, DoinGud","Blockchain for Climate foundation, Climate Finance DAO, DoinGud, Kokonut Network, LOA Labs, Bloom Network, Project Ark"
116,1463105102210682883,OpenAccessDAO,openaccessdao,http://pbs.twimg.com/profile_images/1468371149729927171/GsKVA0vr_normal.jpg,VitaDAO,"Molecule, OpSci, PeopleDAO, VitaDAO"
117,1379332784121073672,Open Forest Protocol ,openforest_,http://pbs.twimg.com/profile_images/1501195924768534528/0QgebLXH_normal.jpg,"Celo, Curve Labs, Kolektivo, Astral Protocol, senken, LOA Labs, Solid World DAO, Basin DAO, Ecorise, Avano, Gitcoin, Sovereign Nature Initiative, ReFi DAO, ClimateDAO , Pozzle Planet, Toucan, KlimaDAO, GitcoinDAO, Nori, Regen Network, dClimate","AcreDAOS, All for Climate DAO, AntidoteDAO, Astral Protocol, Avano, Blood M1n3, Bloomeria, Carbon Captors , Carbon Collectible NFTs, Citizen DAO, ClimateDAO , Xplorer Club. Environment.wiki, Curve Labs, dClimate, Earth.fm, EarthFund, Ecorise, GreenClimateDAO, Kokonut Network, LOA Labs, Menthol Protocol, ReFi DAO, Return Protocol, senken, Solid World DAO, Sovereign Nature Initiative, Spark Eco, Treejer, MOONJELLY, Project Ark"
118,3042992050,Therapoid,opentherapeutic,http://pbs.twimg.com/profile_images/1333840579361378307/-rQ2dJPO_normal.jpg,,"Planetary Resilience DAO, Molecule"
119,1356457660804079618,OpSci,opscientia,http://pbs.twimg.com/profile_images/1515915555919863810/fmO7POI0_normal.jpg,"AntidoteDAO, Regen Network, LabDAO, Lynx, VitaDAO, Molecule, OpenAccessDAO, Surge Women, Ecodao, GitcoinDAO, 1Hive Gardens, she256, PR1S0N Art, Kernel, Ants-review, PsyDAO, BioDAO, Foresight Institute DAO, OCEAN Protocol, Parcel.money, Atoms","AntidoteDAO, Ants-review, BioDAO, Foresight Institute DAO, Planetary Resilience DAO, LabDAO, Lynx, Molecule, OCEAN Protocol, PR1S0N Art, VitaDAO"
120,703497835,Bloom Network,ourbloomnetwork,http://pbs.twimg.com/profile_images/1235620460685144064/1JdpOTwL_normal.jpg,"Ecorise, ReFi DAO, Cohere, MOONJELLY, Open Earth Foundation, Spark Eco, Solid World DAO, Avano, EarthFund, The Eden Dao, Toucan, All for Climate DAO, AcreDAOS, Aera Force, Sovereign Nature Initiative, Panvala, GitcoinDAO, Kolektivo, Meta Gamma Delta DAO , Basin DAO, Giveth, DoinGud, Converge, Bloomeria, Climate Finance DAO, TEC, Astral Protocol, Grassroots Economics, Dream DAO, Curve Labs","All for Climate DAO, Astral Protocol, Avano, Basin DAO, Bloomeria, Climate Finance DAO, Giveth, Kolektivo, Panvala, PR1S0N Art, ReFi DAO, Return Protocol, Solid World DAO, Spark Eco, TEC"
121,1416824727063044097,Future Foundation,ourfuturefdn,http://pbs.twimg.com/profile_images/1454550351365869571/uYcZtxPj_normal.jpg,"Endaoment, Cherubs DAO, Return Protocol, GitcoinDAO, ReFi DAO, ClimateDAO , AntidoteDAO, Giveth, EarthFund, DeveloperDAO, Citizen DAO, Pozzle Planet, Angel Protocol, Dream DAO, ForeFront","All for Climate DAO, Angel Protocol, AntidoteDAO, Blood M1n3, Carbon Captors , Cherubs DAO, Citizen DAO, ClimateDAO , DeveloperDAO, EarthFund, Endaoment, Give Safely, Protein Community, senken, MOONJELLY"
122,1257134622783287296,PactDAO,pactdao,http://pbs.twimg.com/profile_images/1455023492064219136/vDVwQax0_normal.jpg,LaborDAO,"Citizen DAO, ClimateDAO , Endaoment, PR1S0N Art, ReFi DAO, LaborDAO"
123,1016099988517081089,Panvala,panvalahq,http://pbs.twimg.com/profile_images/1432945984150155264/U3XNtqRo_normal.jpg,"Toucan, ReFi DAO, 1Hive, KlimaDAO, PrimeDAO, Giveth, DoinGud, Giving Block, Kolektivo, Meta Gamma Delta DAO , 1Hive Gardens, Bloom Network, GitcoinDAO, Grassroots Economics","AYOWECCA, Bloomeria, DoinGud, GitcoinDAO, Gitcoin, Giveth, Kokonut Network, Kolektivo, Longtail Financial, Meta Gamma Delta DAO , Bloom Network, PrimeDAO, Spark Eco, TEC, Geo Web, Giving Block"
124,1493348606539186180,ParadigmStates+,paradigmstates,http://pbs.twimg.com/profile_images/1493722080520585217/AgiIfPwX_normal.jpg,Crypto Culture and Society,
125,1271569631543779328,Parcel.money,parcelhq,http://pbs.twimg.com/profile_images/1495678950235725824/F5vbYU64_normal.jpg,VitaDAO,"Ants-review, Code4rena, Kokonut Network, OpSci, Protein Community, ReFi DAO"
126,1354998647373631491,PizzaDAO,pizza_dao,http://pbs.twimg.com/profile_images/1515442094109863936/d_5sTA7U_normal.jpg,,"Edible Burners, ClimateDAO , PrimeDAO, PeopleDAO, Project Ark"
127,1366906648204353538,Popcorn Network,popcorn_dao,http://pbs.twimg.com/profile_images/1511703924146847757/7JVLOXNq_normal.jpg,,"AntidoteDAO, Basin DAO, Carbon Collectible NFTs, Citizen DAO, Climate Finance DAO, Clime DAO, Earthbanc, EarthFund, elimu.ai Community 👩🏽‍🚀, Giveth, Kokonut Network, Protein Community, Regen Network, Return Protocol, TEC, Toucan, Project Ark"
128,1440469367905390599,Pozzle Planet,pozzleplanet,http://pbs.twimg.com/profile_images/1528610855511728128/87V-ZWOm_normal.jpg,,"ixo, Kokonut Network, Open Forest Protocol , Future Foundation, Protein Community, ReFi DAO, Solid World DAO, Sovereign Nature Initiative, MOONJELLY"
129,1395776239231766539,PR1S0N Art,pr1s0nart,http://pbs.twimg.com/profile_images/1500890212892819464/J6BhVCFT_normal.jpg,"Curve Labs, PactDAO, ClimateDAO , Toucan, Astral Protocol, Gitcoin, Solid World DAO, OpSci, Ants-review, Kernel, Meta Gamma Delta DAO , Bloom Network, Cosmos","Astral Protocol, Kernel, OpSci, Solid World DAO"
130,1280797106886901761,PrimeDAO,primedao_,http://pbs.twimg.com/profile_images/1399376178453090305/RJD82RrV_normal.jpg,"LOA Labs, AcreDAOS, Code4rena, GrüenDAO, voizdao, PizzaDAO, Bloomeria, Solid World DAO, Return Protocol, Kernel, Toucan, Mercy Corps Ventures FinX, ReFi DAO, Aera Force, VitaDAO, The Eden Dao, GitcoinDAO, Tip Party, KlimaDAO, Kolektivo, 1Hive, Gitcoin, Giveth, ForeFront, Grow Your Own Cloud, Celo, Socialstack, Regen Network, Foresight Institute DAO, Longtail Financial, Panvala, Meta Gamma Delta DAO , TEC, Protein Community, Astral Protocol, Kleros, Dream DAO, Curve Labs","0xdaoApe, AntidoteDAO, Celo, Citizen DAO, ClimateDAO , Climate Finance DAO, Curve Labs, DeveloperDAO, Earthbanc, ETH Puerto Rico DAO, Gitcoin, Giveth, Kokonut Network, Kolektivo, LOA Labs, Longtail Financial, Meta Gamma Delta DAO , Tip Party, Panvala, Protein Community, ReFi DAO, Regen Network, Solid World DAO, Sovereign Nature Initiative, Spark Eco, TEC, Toucan, VitaDAO, voizdao, MOONJELLY, Project Ark"
131,1470499744598343683,Proof of Integrity,proof_integrity,http://pbs.twimg.com/profile_images/1479571988326715392/brDTz-ll_normal.jpg,"Kleros, DoinGud, Proof of Humanity, Edible Burners","Edible Burners, Earthbanc, Proof of Humanity"
132,1309423401929449472,Proof of Humanity,proofofhumanity,http://pbs.twimg.com/profile_images/1380603982205321217/EuVE1qKL_normal.jpg,"TEC, Kleros, Proof of Integrity, GitcoinDAO","0xdaoApe, Edible Burners, Artizen, Climate Finance DAO, Earth.fm, EarthFund, Endaoment, ETH Puerto Rico DAO, Giveth, Kleros, Kokonut Network, Proof of Integrity, SolidarityCard"
